Date,Report Week,Colombo,Gampaha,Kalutara,Kandy,Matale,NuwaraEliya,Galle,Hambantota,Matara,Jaffna,Kilinochchi,Mannar,Vavuniya,Mullaitivu,Batticaloa,Ampara,Trincomalee,Kurunegala,Puttalam,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Ratnapura,Kegalle,Kalmunai,SRILANKA
2019-10-29 12:00:00,2019wk45,815,532,304,479,99,15,138,47,114,299,13,9,9,5,67,13,49,123,144,33,19,77,0,124,72,27,3626
2019-11-05 12:00:00,2019wk46,886,473,279,541,154,21,197,45,124,381,3,1,18,8,92,14,62,95,114,31,13,90,0,155,120,35,3952
2019-11-12 12:00:00,2019wk47,891,328,264,448,153,11,182,42,93,449,19,13,9,11,97,11,75,100,118,46,17,82,0,112,85,36,3692
2019-11-19 12:00:00,2019wk48,832,675,230,476,260,28,211,69,124,581,36,5,79,15,113,7,150,154,123,34,29,115,0,135,114,96,4691
2019-11-26 12:00:00,2019wk49,793,487,239,500,212,22,208,60,88,931,28,12,69,14,142,15,196,110,125,67,27,126,0,143,103,92,4809
2019-12-03 12:00:00,2019wk50,802,551,165,409,212,20,106,41,100,769,25,49,68,15,167,16,242,154,128,82,24,88,0,111,113,53,4510
2019-12-10 12:00:00,2019wk51,669,488,147,324,198,19,155,38,69,648,37,11,89,13,150,14,254,118,86,51,21,92,0,74,67,68,3900
2019-12-17 12:00:00,2019wk52,661,371,166,288,159,13,160,29,88,543,27,28,57,11,196,18,286,118,98,39,19,107,0,111,65,132,3790
2019-12-24 12:00:00,2020wk01,616,362,193,273,128,22,221,42,49,425,25,6,43,8,223,9,297,136,100,47,23,84,0,57,74,102,3565
2019-12-31 12:00:00,2020wk02,535,362,168,199,101,16,102,45,49,378,27,36,37,15,264,24,284,113,75,32,15,54,0,73,49,116,3169
2020-01-07 12:00:00,2020wk03,462,201,155,224,76,10,178,37,72,287,21,22,0,3,343,21,263,64,62,42,16,58,0,62,53,140,2872
2020-01-14 12:00:00,2020wk04,481,219,107,174,77,16,193,45,65,307,15,29,36,2,308,14,433,72,87,39,15,62,0,90,46,144,3076
2020-01-21 12:00:00,2020wk05,439,238,98,154,64,38,131,38,48,254,16,18,31,11,228,47,399,170,53,45,21,54,0,88,47,159,2889
2020-01-28 12:00:00,2020wk06,305,155,72,122,35,13,90,36,42,186,12,13,34,8,209,40,305,97,22,32,27,42,0,45,44,87,2073
2020-02-04 12:00:00,2020wk07,247,132,94,104,32,9,93,28,34,158,9,6,19,5,189,43,229,58,15,25,30,30,0,54,30,73,1746
2020-02-11 12:00:00,2020wk08,198,114,66,73,24,9,65,21,34,118,10,14,23,1,197,22,145,43,32,22,22,24,0,70,31,63,1441
2020-02-18 12:00:00,2020wk09,138,87,55,62,23,5,51,12,29,118,6,1,9,5,149,12,91,26,12,20,11,22,0,31,21,57,1053
2020-02-25 12:00:00,2020wk10,175,107,58,51,27,12,29,17,22,96,6,4,21,1,115,11,71,28,19,17,14,15,0,42,25,35,1018
2020-03-03 12:00:00,2020wk11,92,47,35,26,13,5,29,12,3,81,5,0,3,0,108,16,46,23,12,8,10,17,0,21,20,21,653
2020-03-10 12:00:00,2020wk12,81,18,32,41,11,4,9,7,2,34,0,1,9,0,56,15,43,17,13,13,8,9,0,27,12,10,472
2020-03-17 12:00:00,2020wk13,48,10,20,21,10,2,3,2,0,19,3,0,3,1,34,8,22,8,4,9,4,4,0,7,3,8,253
2020-03-24 12:00:00,2020wk14,12,8,9,19,6,5,2,0,0,15,0,0,0,0,23,0,14,1,0,0,1,1,0,6,5,0,127
2020-03-31 12:00:00,2020wk15,2,4,15,6,2,1,1,0,0,17,1,0,2,1,24,0,18,1,0,1,1,3,0,16,6,5,127
2020-04-07 12:00:00,2020wk16,10,7,10,2,0,0,1,0,0,8,0,0,1,0,22,2,7,1,0,2,0,1,0,2,3,9,88
2020-04-14 12:00:00,2020wk17,8,2,8,14,3,0,1,4,0,4,0,0,1,0,23,1,7,1,3,0,1,1,0,0,3,6,91
2020-04-21 12:00:00,2020wk18,8,5,13,14,4,1,7,0,0,9,0,0,1,0,17,0,3,0,2,3,0,4,0,3,5,10,109
2020-04-28 12:00:00,2020wk19,10,3,8,10,7,0,8,3,0,18,0,0,1,0,24,3,1,0,5,0,1,2,0,18,13,2,137
2020-05-05 12:00:00,2020wk20,6,10,12,44,4,0,6,0,0,18,1,0,0,0,14,0,0,1,3,0,1,1,0,30,13,6,170
2020-05-12 12:00:00,2020wk21,24,8,8,32,2,1,8,1,0,9,0,1,1,0,12,1,6,0,3,3,0,6,0,36,14,2,178
2020-05-19 12:00:00,2020wk22,67,21,36,51,1,1,24,5,1,39,0,0,0,1,17,1,2,6,4,2,3,2,0,42,21,1,348
2020-05-26 12:00:00,2020wk23,80,31,37,78,7,0,11,1,0,28,0,0,2,0,13,1,8,7,5,2,1,2,0,77,20,0,411
2020-06-02 12:00:00,2020wk24,81,31,53,65,5,2,10,2,0,23,3,1,0,0,13,0,3,6,6,4,2,1,0,81,24,2,418
2020-06-09 12:00:00,2020wk25,62,48,56,113,8,2,3,4,0,12,2,0,1,0,12,4,4,14,5,8,4,8,0,81,21,2,474
2020-06-16 12:00:00,2020wk26,70,27,64,121,4,2,9,6,0,13,5,1,2,0,27,4,0,22,8,4,8,13,0,145,25,11,591
2020-06-23 12:00:00,2020wk27,58,55,77,150,4,5,1,3,0,10,1,1,1,0,17,2,4,14,2,4,6,8,0,91,29,2,545
2020-06-30 12:00:00,2020wk28,50,43,49,130,10,2,12,6,0,16,0,3,1,1,17,1,1,8,7,3,4,3,0,108,25,4,504
2020-07-07 12:00:00,2020wk29,45,24,41,128,2,3,0,1,0,13,0,2,0,0,14,1,3,11,9,2,2,1,0,78,21,2,403
2020-07-14 12:00:00,2020wk30,82,22,30,149,7,2,3,9,0,8,3,0,6,0,17,1,6,12,2,4,1,7,0,42,20,0,433
2020-07-21 12:00:00,2020wk31,47,18,22,87,5,3,0,6,0,10,1,1,0,0,14,2,1,7,0,0,1,1,0,32,4,0,262
2020-07-28 12:00:00,2020wk32,72,23,28,97,5,4,19,2,6,4,2,2,0,0,16,0,3,12,5,6,0,5,0,75,26,7,419
2020-08-04 12:00:00,2020wk33,53,31,14,105,4,1,15,3,3,6,2,0,2,0,6,0,2,11,10,1,1,3,0,38,17,5,333
2020-08-11 12:00:00,2020wk34,55,50,23,101,2,3,20,8,7,5,0,3,0,1,14,2,0,19,10,3,2,2,0,50,16,5,401
2020-08-18 12:00:00,2020wk35,52,62,28,98,5,3,10,5,5,9,1,0,0,1,9,1,1,24,8,2,0,3,0,30,12,4,373
2020-08-25 12:00:00,2020wk36,71,50,23,89,8,2,9,1,2,6,0,0,0,1,11,1,2,14,7,2,1,0,0,34,17,7,358
2020-09-01 12:00:00,2020wk37,54,39,18,64,4,2,13,3,3,13,0,0,0,1,14,0,2,5,3,3,0,3,0,13,16,7,280
2020-09-08 12:00:00,2020wk38,56,37,25,90,1,2,15,5,4,8,1,0,0,0,9,2,1,4,3,3,2,2,0,22,17,8,317
2020-09-15 12:00:00,2020wk39,44,34,13,69,7,3,10,2,4,19,0,0,0,0,9,0,0,12,0,3,1,1,0,17,11,11,270
2020-09-22 12:00:00,2020wk40,38,37,17,52,3,1,23,2,4,15,0,1,1,0,16,1,0,8,4,2,2,0,0,30,11,14,282
2020-09-29 12:00:00,2020wk41,34,14,10,51,3,0,11,2,4,12,1,0,0,0,16,0,1,3,3,3,1,2,0,10,8,5,194
2020-10-06 12:00:00,2020wk42,44,11,8,54,7,1,7,5,9,10,1,0,0,0,39,0,1,8,2,6,3,3,0,12,8,14,253
2020-10-13 12:00:00,2020wk43,37,5,11,45,1,0,5,1,7,15,0,0,0,0,67,1,0,9,3,0,5,2,0,11,4,5,234
2020-10-20 12:00:00,2020wk44,23,3,5,28,3,0,3,2,5,7,1,0,0,0,67,2,1,10,3,1,2,3,0,11,10,4,194
2020-10-27 12:00:00,2020wk45,9,5,2,24,0,0,1,0,2,8,0,0,0,0,47,0,1,3,2,0,0,0,0,13,7,2,126
2020-11-03 12:00:00,2020wk46,14,6,5,34,6,0,2,1,9,8,2,0,0,0,59,3,0,1,4,1,1,4,0,18,9,2,189
2020-11-10 12:00:00,2020wk47,17,11,4,24,1,0,4,3,2,4,0,0,0,0,49,0,1,6,0,1,0,1,0,9,8,3,148
2020-11-17 12:00:00,2020wk48,16,21,11,27,5,0,3,2,4,6,1,0,0,0,46,1,1,0,1,1,2,5,0,6,12,2,173
2020-11-24 12:00:00,2020wk49,12,11,13,17,2,0,8,0,2,3,2,0,2,1,122,1,1,4,6,1,0,7,0,13,10,2,240
2020-12-01 12:00:00,2020wk50,17,7,10,10,0,0,2,4,3,8,0,1,0,0,133,0,1,9,8,2,0,8,0,4,4,3,234
2020-12-08 12:00:00,2020wk51,6,16,20,12,2,1,5,2,1,7,1,0,0,0,181,0,3,8,0,4,2,7,0,7,8,5,298
2020-12-15 12:00:00,2020wk52,39,13,13,17,2,0,0,2,2,11,0,1,0,1,248,0,2,11,4,1,0,5,0,6,7,0,385
2020-12-22 12:00:00,2021wk01,30,16,6,6,6,0,6,1,2,13,0,1,1,3,278,0,2,3,2,3,3,10,0,1,3,4,400
2020-12-29 12:00:00,2021wk02,35,17,18,18,36,54,90,144,234,378,612,990,160,259,419,678,109,177,287,465,121,197,318,515,834,752,35
2021-01-05 12:00:00,2021wk03,30,20,18,8,1,0,7,4,3,5,2,1,0,2,265,0,1,14,11,0,1,7,1,2,11,9,423
2021-01-12 12:00:00,2021wk04,15,19,17,9,5,3,4,4,9,8,2,0,0,0,173,0,4,13,9,4,0,4,1,7,1,8,319
2021-01-19 12:00:00,2021wk05,26,18,17,13,3,1,3,5,6,13,2,1,3,0,249,1,4,16,9,2,1,0,3,13,4,8,421
2021-01-26 12:00:00,2021wk06,21,20,12,17,1,1,2,3,3,12,3,1,1,0,237,1,4,7,12,3,0,1,0,14,4,9,389
2021-02-02 12:00:00,2021wk07,28,17,10,9,0,0,2,9,4,2,3,3,0,0,274,0,5,10,3,1,3,0,1,9,7,5,405
2021-02-09 12:00:00,2021wk08,40,33,25,12,1,0,4,8,8,7,2,0,4,1,318,3,13,9,12,2,1,0,1,13,7,12,536
2021-02-16 12:00:00,2021wk09,73,45,15,11,3,1,8,4,9,7,1,0,4,0,241,0,7,25,8,4,0,1,5,13,6,12,503
2021-02-23 12:00:00,2021wk10,51,25,14,15,1,0,1,7,12,3,0,1,3,0,155,1,8,10,9,2,2,0,2,9,11,12,354
2021-03-02 12:00:00,2021wk11,75,38,20,10,8,1,6,3,9,9,0,5,3,0,171,2,9,38,8,5,5,2,0,23,19,9,478
2021-03-09 12:00:00,2021wk12,95,55,25,9,2,3,3,9,5,7,0,0,2,0,95,1,12,43,8,2,0,2,1,20,10,22,431
2021-03-16 12:00:00,2021wk13,145,45,49,16,1,2,6,15,5,4,0,0,0,0,72,1,3,35,12,10,3,3,10,21,10,14,482
2021-03-23 12:00:00,2021wk14,57,53,28,16,0,2,13,5,12,2,1,1,2,0,83,1,2,48,19,9,2,2,5,26,16,19,424
2021-03-30 12:00:00,2021wk15,82,34,32,18,1,1,8,12,6,0,2,2,0,0,48,0,2,31,8,2,2,0,3,7,15,9,325
2021-04-06 12:00:00,2021wk16,88,46,22,20,1,3,5,8,10,0,0,0,2,0,44,0,3,54,16,10,2,4,2,17,18,10,385
2021-04-13 12:00:00,2021wk17,91,36,21,11,1,0,6,5,0,4,0,1,1,0,58,1,1,11,4,5,0,2,5,3,19,19,305
2021-04-20 12:00:00,2021wk18,57,37,46,29,2,3,13,17,32,5,1,1,2,0,71,5,7,34,18,9,3,9,4,26,30,20,481
2021-04-27 12:00:00,2021wk19,125,27,27,12,4,2,4,6,7,2,0,1,0,0,57,0,5,21,6,4,3,8,2,7,10,11,351
2021-05-04 12:00:00,2021wk20,84,20,14,15,5,0,11,4,4,5,0,0,1,2,27,0,2,18,6,9,6,2,3,13,18,12,281
2021-05-11 12:00:00,2021wk21,36,10,18,9,1,1,3,7,4,2,1,0,0,0,29,1,0,13,1,7,0,3,2,10,7,8,173
2021-05-18 12:00:00,2021wk22,34,15,20,5,0,2,1,5,3,2,0,0,0,0,16,2,1,15,4,8,5,2,0,8,9,8,165
2021-05-25 12:00:00,2021wk23,42,10,11,8,0,1,1,2,4,1,0,0,2,0,19,1,0,3,0,6,0,0,0,3,4,8,126
2021-06-01 12:00:00,2021wk24,75,19,25,6,2,0,0,5,5,0,1,0,0,0,18,0,1,11,5,2,0,2,1,7,2,2,189
2021-06-08 12:00:00,2021wk25,123,38,22,6,3,2,3,8,11,3,0,0,0,0,10,0,1,11,7,1,1,2,4,0,9,5,270
2021-06-15 12:00:00,2021wk26,149,42,26,8,5,1,4,9,22,4,0,0,0,0,12,1,0,21,2,0,2,15,2,9,6,5,345
2021-06-22 12:00:00,2021wk27,191,86,39,20,7,0,21,17,55,3,0,1,2,0,10,4,0,30,13,11,5,21,8,5,8,2,559
2021-06-29 12:00:00,2021wk28,200,78,51,34,7,0,15,22,40,0,0,0,1,0,6,0,1,70,10,9,1,11,4,22,13,3,598
2021-07-06 12:00:00,2021wk29,223,121,55,25,13,2,9,14,10,0,0,1,0,0,10,1,0,42,7,5,1,6,9,21,10,2,587
2021-07-13 12:00:00,2021wk30,216,104,42,25,7,1,10,8,34,0,1,0,2,0,4,1,0,15,7,3,3,13,5,12,18,0,531
2021-07-20 12:00:00,2021wk31,13,11,69,17,11,2,12,10,11,2,0,1,0,0,1,2,0,36,7,5,1,1,2,7,12,1,46
2021-07-27 12:00:00,2021wk32,18,10,73,28,20,0,14,14,16,2,0,1,0,0,5,1,0,43,10,5,1,16,5,23,17,0,58
2021-08-03 12:00:00,2021wk33,10,53,34,20,12,0,13,7,13,1,0,0,0,0,1,2,0,46,10,3,3,6,2,12,11,1,35
2021-08-10 12:00:00,2021wk34,82,19,16,18,17,1,4,2,10,1,0,0,0,0,0,0,2,21,4,9,5,2,2,8,8,0,23
2021-08-17 12:00:00,2021wk35,48,24,10,13,4,1,4,5,4,1,0,1,0,0,6,1,0,5,3,1,0,9,6,12,3,0,16
2021-08-24 12:00:00,2021wk36,50,17,23,17,0,0,3,0,4,0,1,0,0,0,1,0,0,5,1,1,0,0,1,1,3,2,13
2021-08-31 12:00:00,2021wk37,62,14,10,8,0,0,5,3,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,1,1,0,11
2021-09-07 12:00:00,2021wk38,49,27,15,8,3,1,9,5,6,0,1,0,0,0,1,1,3,13,5,4,1,3,2,3,2,0,16
2021-09-14 12:00:00,2021wk39,59,50,29,7,5,2,11,6,7,0,0,0,0,0,0,0,0,9,0,4,2,3,0,8,1,0,20
2021-09-21 12:00:00,2021wk40,75,32,30,9,1,0,16,2,9,1,0,0,0,0,1,1,2,23,1,0,1,6,1,1,2,1,21
2021-09-28 12:00:00,2021wk41,13,42,30,13,7,0,18,7,6,0,0,0,0,0,3,2,1,16,1,2,0,13,7,3,5,1,30
2021-10-05 12:00:00,2021wk42,14,79,30,23,5,2,10,9,16,0,0,0,1,0,2,0,0,23,6,1,0,30,5,7,6,2,40
2021-10-12 12:00:00,2021wk43,132,93,36,12,9,0,20,10,14,0,0,1,0,0,2,5,3,27,3,1,0,11,5,10,12,6,412
2021-10-19 12:00:00,2021wk44,19,12,36,29,8,0,12,5,10,0,0,1,1,0,7,0,2,35,6,3,3,38,1,8,5,0,52
2021-10-26 12:00:00,2021wk45,190,104,38,25,3,1,14,9,5,2,0,1,1,1,8,1,0,57,3,2,2,25,2,16,11,5,526
2021-11-02 12:00:00,2021wk46,24,15,29,27,16,1,17,6,6,6,0,1,0,0,3,0,3,33,7,2,2,30,7,10,15,1,61
2021-11-09 12:00:00,2021wk47,23,15,43,25,5,4,15,6,10,1,0,0,0,1,2,0,11,54,4,5,3,55,2,18,8,4,66
2021-11-16 12:00:00,2021wk48,20,20,41,32,7,5,20,4,20,4,0,1,3,0,9,1,6,53,12,4,2,50,4,18,26,7,74
2021-11-23 12:00:00,2021wk49,24,21,39,47,7,0,13,9,11,10,1,7,3,0,11,2,20,96,16,1,3,67,3,17,14,4,86
2021-11-30 12:00:00,2021wk50,309,218,76,46,14,2,31,12,26,11,3,30,4,0,12,3,22,67,37,9,2,34,5,13,23,10,101
2021-12-07 12:00:00,2021wk51,34,24,93,47,11,2,22,12,14,40,1,63,3,0,28,10,10,64,30,2,5,46,4,25,36,8,11
2021-12-14 12:00:00,2021wk52,40,43,20,72,4,7,44,25,31,74,9,18,3,0,25,1,30,23,90,13,8,78,14,47,42,10,20
2021-12-21 12:00:00,2021wk53,40,43,20,72,4,7,44,25,31,74,9,18,3,0,25,1,30,23,90,13,8,78,14,47,42,10,20
2021-12-28 12:00:00,2022wk01,40,43,20,72,4,7,44,25,31,74,9,18,3,0,25,2,30,23,90,13,8,78,14,47,42,10,20
2022-01-04 12:00:00,2022wk02,47,48,10,10,18,2,80,40,17,11,9,37,3,2,34,16,33,19,13,15,8,81,9,72,49,3,21
2022-01-11 12:00:00,2022wk03,31,32,75,78,12,6,59,17,25,91,1,18,3,2,30,5,19,11,87,14,5,47,4,72,49,10,14
2022-01-18 12:00:00,2022wk04,30,28,88,53,12,12,84,19,21,92,7,26,7,6,31,5,37,21,12,16,7,60,13,51,33,14,16
2022-01-25 12:00:00,2022wk05,20,17,64,66,13,5,76,28,29,11,7,29,8,2,11,5,21,11,88,14,6,63,11,49,65,7,12
2022-02-01 12:00:00,2022wk06,13,90,56,41,15,3,52,30,27,66,3,13,3,1,23,0,33,58,52,14,4,21,11,69,29,15,86
2022-02-08 12:00:00,2022wk07,12,63,25,30,7,4,21,4,8,55,3,8,0,1,26,1,3,29,38,7,0,8,3,28,5,14,51
2022-02-15 12:00:00,2022wk08,12,10,36,15,8,2,30,12,24,57,1,4,3,2,26,1,37,80,78,7,0,10,4,27,10,12,71
2022-02-22 12:00:00,2022wk09,11,71,44,25,12,2,73,12,16,44,1,0,6,1,10,2,34,42,54,8,1,13,4,26,32,21,67
2022-03-01 12:00:00,2022wk10,60,42,59,28,6,5,55,9,20,51,3,3,2,2,15,3,26,21,36,1,2,4,8,38,16,27,54
2022-03-08 12:00:00,2022wk11,98,78,36,24,2,2,53,11,23,46,2,0,2,1,21,1,21,32,35,13,2,15,5,35,19,17,59
2022-03-15 12:00:00,2022wk12,88,56,45,23,9,2,29,4,9,82,0,0,2,0,28,1,23,40,27,4,2,6,3,41,23,16,56
2022-03-22 12:00:00,2022wk13,10,60,64,22,8,5,39,16,8,68,5,2,0,2,36,1,32,25,13,12,2,16,11,36,19,20,62
2022-03-29 12:00:00,2022wk14,10,45,38,15,3,2,29,9,16,80,4,1,2,0,35,2,36,22,26,5,1,13,2,44,18,23,57
2022-04-05 12:00:00,2022wk15,10,63,53,37,8,0,39,16,18,94,2,1,0,3,43,2,50,36,26,6,1,8,11,44,27,28,72
2022-04-12 12:00:00,2022wk16,27,45,29,19,6,1,8,5,0,73,0,0,2,0,40,0,29,12,8,0,1,8,4,10,21,19,36
2022-04-19 12:00:00,2022wk17,13,84,92,39,9,6,72,36,42,84,2,1,0,2,38,7,90,24,26,7,4,10,10,72,39,36,96
2022-04-26 12:00:00,2022wk18,13,97,91,40,7,2,13,25,34,11,5,3,0,3,40,3,73,14,21,7,1,6,7,46,29,39,98
2022-05-03 12:00:00,2022wk19,12,79,93,60,14,0,73,26,35,85,3,0,1,0,49,5,89,22,30,4,1,7,6,40,43,20,90
2022-05-10 12:00:00,2022wk20,11,64,73,61,15,8,83,24,18,97,3,1,0,0,64,2,50,19,21,4,0,3,8,38,45,29,84
2022-05-17 12:00:00,2022wk21,25,10,13,86,7,4,10,39,35,11,5,1,0,1,65,0,21,35,34,5,1,9,10,72,55,40,12
2022-05-24 12:00:00,2022wk22,29,77,97,11,36,1,12,19,55,11,2,5,0,1,43,3,18,59,28,10,2,21,10,73,36,21,12
2022-05-31 12:00:00,2022wk23,29,90,97,11,36,1,12,19,55,11,2,5,0,1,43,3,21,60,28,12,2,24,10,76,44,21,12
2022-06-07 12:00:00,2022wk24,31,72,83,12,21,8,11,20,58,10,0,5,5,1,33,4,16,44,23,3,1,31,12,40,68,37,12
2022-06-14 12:00:00,2022wk25,43,21,11,19,61,5,11,24,44,97,5,0,0,1,31,10,6,64,49,5,2,33,14,46,12,35,17
2022-06-21 12:00:00,2022wk26,58,17,14,21,61,10,15,53,82,67,4,4,0,4,29,8,20,86,34,13,9,51,23,84,11,31,20
2022-06-28 12:00:00,2022wk27,58,15,13,19,46,10,12,92,60,51,4,2,3,0,26,4,4,63,29,8,0,24,22,53,97,15,17
2022-07-05 12:00:00,2022wk28,84,18,11,27,34,10,10,85,81,60,2,2,1,0,30,1,8,67,16,4,9,30,15,42,12,17,21
2022-07-12 12:00:00,2022wk29,13,72,35,20,20,5,13,57,63,48,2,1,0,1,28,6,6,53,10,0,1,21,16,80,84,25,10
2022-07-19 12:00:00,2022wk30,48,19,13,23,34,11,15,93,76,39,1,0,4,1,14,2,6,10,21,10,7,36,16,12,12,38,19
2022-07-26 12:00:00,2022wk31,38,17,17,23,36,9,15,76,59,46,1,1,0,1,8,4,1,61,36,25,7,36,11,13,11,28,18
2022-08-02 12:00:00,2022wk32,29,11,93,24,38,7,10,11,61,29,1,0,1,0,9,3,4,90,13,14,3,27,15,10,11,33,15
2022-08-09 12:00:00,2022wk33,98,49,66,19,15,4,52,34,60,34,0,3,0,0,11,4,4,30,15,7,4,15,3,39,89,18,84
2022-08-16 12:00:00,2022wk34,19,11,81,19,21,3,48,81,33,53,3,0,1,0,13,4,3,58,27,4,5,24,20,74,12,34,12
2022-08-23 12:00:00,2022wk35,16,94,74,18,23,7,50,36,44,38,4,0,2,1,13,0,1,30,33,6,3,21,7,36,93,35,99
2022-08-30 12:00:00,2022wk36,33,46,13,39,25,8,68,30,37,33,1,0,0,1,3,0,0,27,17,4,2,7,3,6,34,24,46
2022-09-06 12:00:00,2022wk37,83,73,32,11,13,3,56,34,43,29,0,0,0,0,1,0,2,28,15,1,0,13,8,17,50,25,63
2022-09-13 12:00:00,2022wk38,21,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2022-09-20 12:00:00,2022wk39,81,58,39,90,43,2,39,16,25,47,4,0,0,1,13,3,5,23,35,1,5,14,7,22,36,20,62
2022-09-27 12:00:00,2022wk40,58,37,30,100,21,2,27,16,21,58,3,2,0,0,10,3,2,16,29,7,3,21,6,22,21,20,535
2022-10-04 12:00:00,2022wk41,12,70,50,11,35,4,33,13,29,52,1,3,3,1,7,0,7,19,44,1,3,23,8,29,30,31,72
2022-10-11 12:00:00,2022wk42,10,11,43,87,39,4,23,19,25,66,2,3,2,0,18,1,6,37,35,4,0,25,13,29,37,32,77
2022-10-18 12:00:00,2022wk43,12,86,44,97,23,4,38,12,16,51,2,5,1,0,15,2,5,25,33,2,0,27,10,19,28,27,70
2022-10-25 12:00:00,2022wk44,86,82,24,58,30,0,24,7,23,63,3,1,1,0,14,1,7,13,40,6,3,23,8,18,32,28,59
2022-11-01 12:00:00,2022wk45,11,86,18,96,30,4,28,18,24,72,0,5,1,0,12,0,8,37,28,6,1,63,13,26,43,13,74
2022-11-08 12:00:00,2022wk46,56,44,27,84,22,2,27,11,30,65,0,11,1,0,19,0,0,11,40,4,0,45,3,12,26,27,56
2022-11-15 12:00:00,2022wk47,71,76,48,82,42,5,34,21,19,79,2,15,2,2,13,2,6,29,49,7,0,62,5,22,28,41,76
2022-11-22 12:00:00,2022wk48,10,31,61,79,25,1,22,18,17,86,1,6,0,0,12,2,4,26,86,3,3,56,8,18,22,50,74
2022-11-29 12:00:00,2022wk49,79,49,29,10,39,2,39,6,31,12,2,12,1,1,13,8,10,27,37,3,3,41,3,14,26,56,75
2022-12-06 12:00:00,2022wk50,17,54,16,69,23,2,21,15,16,14,0,11,1,1,13,3,15,35,15,2,2,55,3,22,11,11,97
2022-12-13 12:00:00,2022wk51,25,10,48,73,19,5,38,18,27,17,6,1,0,0,8,0,12,58,11,3,2,51,7,41,66,17,12
2022-12-20 12:00:00,2022wk52,20,11,64,64,27,4,28,9,34,13,1,10,0,1,10,4,21,66,90,5,9,41,9,35,43,19,12
2022-12-27 12:00:00,2023wk01,25,23,74,50,25,3,28,13,22,12,8,7,1,4,23,3,23,51,21,9,9,29,5,26,46,17,14
